,Primary Key,Ancient Toponym,Modern Toponym,Province,Country,Barrington Atlas Rank,Barrington Atlas Reference,Start Date,End Date,Longitude (X),Latitude (Y),Select Bibliography,Area,Estimate Basis,Civic Status,Structure,num_of_structures
62,Hanson2016_63,Nea Pleuron,Pleuron,Achaea,Greece,3,55 A4,-230,,21.412020000000002,38.414861,BNP; DGRG; Hansen and Nielsen 2004; PECS; Sear 2006.,21.0,Walls,,"['Acropolis', 'Agora', 'Gymnasium', 'Stoa', 'Temple of Athena', 'Theatre', 'Walls']",7
63,Hanson2016_64,Neon,Velitsa,Achaea,Greece,3,55 D3,-600,,22.66757,38.584053000000004,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.,15.0,Walls,,"['Acropolis', 'Market', 'Temple of Asclepius', 'Temple of Athena', 'Temple of Isis', 'Theatre', 'Walls']",7
64,Hanson2016_65,Nicopolis (Achaea),Palioprevesa,Achaea,Greece,3,54 C3,-30,,20.733395,39.026505,BNP; DGRG; Jones 1937; PECS; Russell 1958; Sear 2006.,174.0,Walls (Augustan),"['Colonia', 'Provincial capital', 'Rights and privileges', 'Rights and privileges']","['Amphitheatre', 'Aqueduct', 'Baths', 'Forum', 'Gymnasium', 'Nymphaeum', 'Odeum', 'Sanctuary of Apollo', 'Stadium', 'Theatre', 'Urban grid', 'Walls', 'Walls']",13
65,Hanson2016_66,Oeniadae,Oiniadai,Achaea,Greece,3,54 D5,-600,,21.212962,38.398984999999996,BNP; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.,69.0,Walls,,"['Baths', 'Temple', 'Theatre', 'Walls']",4
66,Hanson2016_67,Onchesmus,Sarandë,Achaea,Albania,4 or 5,54 B2,-600,,20.000687,39.869988,BNP; DGRG; PECS; Sear 2006.,,,,"['Theatre', 'Walls']",2
67,Hanson2016_68,Orchomenus Arcadicus,Kalpali,Achaea,Greece,3,58 C2,-600,200.0,22.315360000000002,37.724716,BNP; Cohen 1995; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.,91.0,Walls,,"['Acropolis', 'Agora', 'Baths?', 'Bouleuterion', 'Stoa', 'Stoa', 'Temple of Aphrodite', 'Temple of Artemis Mesopolitis', 'Temple of Poseidon', 'Theatre', 'Walls']",11
68,Hanson2016_69,Orchomenus Minyeaus,Skripú,Achaea,Greece,2,55 D4,-600,,22.981125,38.493255,BNP; Cohen 1995; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.,28.0,Walls,,"['Acropolis', 'Stoa', 'Stoa', 'Temple', 'Temple of Asclepius', 'Temple of Dionysus', 'Temple of the Charites', 'Theatre', 'Walls']",9
69,Hanson2016_70,Oricus,Pascha Liman,Achaea,Albania,4 or 5,49 B3,-600,,19.451817000000002,40.323257,BNP; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.,5.0,Inhabited area,,"['Acropolis', 'Temple of Aphrodite?', 'Temple of Dioscuri?', 'Temple of Eros?', 'Theatre', 'Walls']",6
70,Hanson2016_71,Oropus,Skala Oropou,Achaea,Greece,3,59 C1,-600,,23.775844,38.320254999999996,BNP; DGRG; Hansen and Nielsen 2004; PECS; Sear 2006.,,,,"['Acropolis', 'Stadium', 'Stoa', 'Temple', 'Temple of Amphiaraos', 'Theatre']",6
71,Hanson2016_72,Paeania,Mastru?,Achaea,Greece,3,59 C3,-600,,23.855299,37.958506,BNP; DGRG.,,,,['Theatre?'],1
72,Hanson2016_73,Pallantium,Pallantion,Achaea,Greece,4 or 5,58 C3,-400,,22.336586999999998,37.462154999999996,BNP; DGRG; Hansen and Nielsen 2004; PECS.,,,['Rights and privileges'],"['Acropolis', 'Agora?', 'Temple', 'Temple of Athena Soteira and Poseidon', 'Temple of Demeter and Kore', 'Temple of the Pure Gods']",6
73,Hanson2016_74,Paros,Paroikia,Achaea,Greece,4 or 5,61 A3,-700,,25.146409,37.076431,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.,50.0,Walls,,"['Acropolis', 'Bouleuterion', 'Prytaneum', 'Temple of Apollo Delios', 'Temple of Apollo Pythias', 'Temple of Asclepius', 'Temple of Athena', 'Temple of Demeter Thesmophoros', 'Theatre', 'Walls']",10
74,Hanson2016_75,Passaron,Radotovi,Achaea,Greece,4 or 5,54 C2,-600,,20.752394,39.733007,DGRG; Hansen and Nielsen 2004; Hansen and Nielsen 2006; PECS.,14.0,Walls,,"['Acropolis', 'Temple of Zeus Areios', 'Theatre', 'Walls']",4
75,Hanson2016_76,Patrae,Patrai,Achaea,Greece,2,58 B1,-600,,21.737066,38.254465,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; Hansen and Nielsen 2004; MacMullen 2000; PECS; Salmon 1969; Sear 2006; Wilson 2011.,,,"['Colonia', 'Colonia', 'Metropolis capital?', 'Rights and privileges', 'Rights and privileges', 'Rights and privileges']","['Acropolis', 'Agora', 'Amphitheatre', 'Aqueduct', 'Baths', 'Bridge', 'Odeum', 'Sanctuary', 'Temple of Artemis Laphria', 'Temple of Demeter', 'Temple of Zeus', 'Theatre', 'Urban grid', 'Walls']",14
76,Hanson2016_77,Pelinna,Palaiogardiki,Achaea,Greece,4 or 5,55 C1,-400,,21.951944,39.576637,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS.,56.0,Walls,,"['Acropolis', 'Stoa', 'Stoa', 'Temple', 'Temple', 'Temple?', 'Theatre?', 'Walls']",8
77,Hanson2016_78,Pellene,Zougra,Achaea,Greece,3,58 D1,-600,,22.548344,38.043207,BNP; DGRG; Hansen and Nielsen 2004; PECS.,,,,"['Acropolis', 'Gymnasium?', 'Sanctuary of Apollo Theoxenios', 'Sanctuary of Artemis', 'Sanctuary of Dionysus', 'Sanctuary of Eileithyia', 'Sanctuary of Poseidon', 'Temple of Athena', 'Theatre', 'Walls', 'Walls']",11
78,Hanson2016_79,Peparethum,Piperi,Achaea,Greece,3,55 F2,-101,,23.719616000000002,39.119096,BNP; DGRG; Hansen and Nielsen 2004.,,,,"['Prytaneum', 'Temple', 'Walls']",3
79,Hanson2016_80,Phalanna,Karadjóli,Achaea,Greece,4 or 5,55 C1,-600,,22.193106,39.708507,BNP; DGRG; Hansen and Nielsen 2004; PECS; Sear 2006.,,,,"['Acropolis', 'Sanctuary of Hades and Persephone', 'Temple of Athena Polias', 'Theatre']",4
80,Hanson2016_81,Pharsalus,Farsala,Achaea,Greece,3,55 C2,-600,,22.384539999999998,39.293958,BNP; DGRG; Hansen and Nielsen 2004; PECS; Sear 2006.,,,['Rights and privileges'],"['Acropolis', 'Temple of Zeus Thaulios', 'Theatre', 'Walls', 'Walls']",5
81,Hanson2016_82,Pheneus,Feneos,Achaea,Greece,3,58 C2,-600,,22.295238,37.919453999999995,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004.,20.0,Walls,,"['Acropolis', 'Stadium', 'Temple of Asclepius', 'Temple of Athena Tritonia', 'Temple of Hermes', 'Walls']",6
82,Hanson2016_83,Pherae,Velestino,Achaea,Greece,3,55 D2,-400,,22.753851,39.379042999999996,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS.,91.0,"Walls, 82 to 100 ha.",,"['Acropolis', 'Agora?', 'Temple of Artemis Ennodia', 'Temple?', 'Theatre?', 'Walls']",6
83,Hanson2016_84,Phigalia,Phigaleia,Achaea,Greece,3,58 B3,-600,,21.839109,37.39629,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS.,195.0,Walls,,"['Acropolis', 'Agora', 'Fountain', 'Gymnasium', 'Sanctuary of Artemis Soteirias', 'Sanctuary of Asclepius', 'Sanctuary of Athena', 'Sanctuary of Hygeia', 'Stoa', 'Temple of Artemis Eurynome', 'Temple of Dionysus Akratophoros', 'Theatre', 'Walls']",13
84,Hanson2016_85,Phlius,Phlius,Achaea,Greece,3,58 D2,-600,,22.641069,37.831664,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.,60.0,Walls,,"['Acropolis', 'Agora', 'Basilica', 'Bouleuterion?', 'Dikasterion?', 'Nymphaeum', 'Temple of Asclepius', 'Temple of Demeter', 'Temple of Demeter', 'Temple of Hebe or Ganymeda', 'Theatre', 'Walls']",12
85,Hanson2016_86,Phoenice,Finike,Achaea,Albania,3,54 B2,-600,,20.057993,39.913158,BNP; Hansen and Nielsen 2004; PECS; Sear 2006.,47.0,Walls,,"['Acropolis', 'Theatre', 'Walls', 'Walls', 'Walls', 'Walls']",6
86,Hanson2016_87,Piraeus,Piraeus,Achaea,Greece,3,59 B3,-600,,23.641103,37.950902,Hansen 2006; McEvedy 2011; PECS; Sear 2006.,141.0,Urban grid,,"['Acropolis', 'Agora (Hippodameia)', 'Bouleuterion?', 'Harbour (Grand)', 'Harbour (Mouychia)', 'Harbour (Zea)', 'Theatre (Munichia Hill)', 'Theatre (Zea Harbour)', 'Urban grid', 'Walls (Archaic)', 'Walls (Classical)']",11
87,Hanson2016_88,Plataea,Plataea,Achaea,Greece,3,55 E4,-600,,23.26689,38.215488,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS.,81.0,Walls,['Rights and privileges'],"['Agora', 'Temple of Artemis?', 'Temple of Athena?', 'Temple of Demeter', 'Temple of Hera?', 'Temple of Zeus Eleutherios?', 'Urban grid', 'Walls', 'Walls']",9
88,Hanson2016_89,Proerna,Gythokastro,Achaea,Greece,3,55 C2,-600,,22.297255,39.241243,Hansen and Nielsen 2004; PECS.,,,,"['Acropolis', 'Shrine of Demeter?', 'Theatre?', 'Walls']",4
89,Hanson2016_90,Rhamnus,Rhamnous,Achaea,Greece,3,59 D2,-500,,24.028009,38.222727,PECS; Sear 2006.,,,,"['Acropolis', 'Harbour', 'Sanctuary of Amphiaros', 'Sanctuary of Nemesis', 'Sanctuary of Themis', 'Theatre', 'Walls']",7
90,Hanson2016_91,Scotussa,Suplí,Achaea,Greece,3,55 D2,-600,,22.574579,39.37552,BNP; DGRG; Hansen and Nielsen 2004; PECS; Sear 2006; Wilkes 2003b.,,,['Rights and privileges'],"['Acropolis', 'Temple of Zeus Phegonaios', 'Theatre', 'Walls']",4
91,Hanson2016_92,Sicyon,Basiliko,Achaea,Greece,2,58 D2,-303,,22.726044,37.9799,BNP; Cohen 1995; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.,175.0,Walls,,"['Acropolis', 'Agora', 'Agora', 'Baths', 'Bouleuterion', 'Fountain', 'Fountain', 'Fountain', 'Gymnasium', 'Prytaneum', 'Sanctuary of the Nymphs', 'Sanctuary of Tyche Akraia and the Dioscuri', 'Stadium', 'Stoa', 'Stoa', 'Temple of Artemis Limnaia', 'Temple of Athena', 'Theatre', 'Unidentified public building', 'Unidentified public building', 'Urban grid', 'Walls']",22
92,Hanson2016_93,Sparta,Sparti,Achaea,Greece,2,58 C3,-800,,22.432584,37.074301,Beloch 1886; BNP; DGRG; Hansen and Nielsen 2004; PECS; Sear 2006.,304.0,Walls,['Rights and privileges'],"['Acropolis', 'Agora', 'Baths', 'Gymnasium', 'Palaestra', 'Stoa', 'Temple of Artemis Orthia', 'Temple of Athena Chalkioikos', 'Theatre', 'Theatre (Temple of Artemis Ortheia)', 'Theatre-sanctuary (Sanctuary of Artemis Orytha)', 'Unidentified public building', 'Walls', 'Walls (Late Antique)']",14
93,Hanson2016_94,Stratus,Surovigli,Achaea,Greece,3,54 D4,-600,-30.0,21.313660000000002,38.666849,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; Sear 2006PECS.,77.0,Walls,,"['Acropolis', 'Agora', 'Bouleuterion', 'Gymnasium', 'Stoa', 'Stoa', 'Temple of Zeus', 'Theatre', 'Urban grid', 'Walls']",10
94,Hanson2016_95,Stymphalum,Stymphalos,Achaea,Greece,3,58 C2,-600,,22.45934,37.859281,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.,40.0,Walls,,"['Acropolis', 'Agora', 'Aqueduct', 'Nymphaeum', 'Palaestra', 'Stoa', 'Temple', 'Temple of Athena Polias', 'Theatre', 'Urban grid', 'Walls']",11
95,Hanson2016_96,Tanagra,Graimadha,Achaea,Greece,3,59 B1,-600,,23.536834,38.32732,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.,62.0,Walls,['Rights and privileges'],"['Acropolis', 'Agora', 'Gymnasium', 'Temple of Aphrodite', 'Temple of Apollo', 'Temple of Dionysus?', 'Temple of Hermes', 'Temple of Hermes', 'Temple of Themis', 'Theatre', 'Urban grid', 'Walls']",12
96,Hanson2016_97,Tegea,Alea,Achaea,Greece,2,58 C3,-600,,22.417226,37.427653,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.,190.0,Walls,,"['Agora', 'Baths', 'Gymnasium', 'Macellum', 'Sanctuary of Demeter and Kore', 'Temple of Athena Alea', 'Theatre', 'Theatre (Rectilinear)', 'Walls']",9
97,Hanson2016_98,Teuthrone,Kotrónes,Achaea,Greece,4 or 5,58 C4,-600,,22.489063,36.621145,DGRG; Hansen 2006; PECS.,8.0,Inhabited area,,"['Baths', 'Gymnasium']",2
98,Hanson2016_99,Thaumacia,Unknown,Achaea,Greece,3,55 C2,-400,,22.321996,39.126554,BNP; DGRG; Hansen and Nielsen 2004; PECS.,,,,"['Acropolis', 'Gymnasium', 'Walls']",3
99,Hanson2016_100,Thebae,Thebes,Achaea,Greece,2,55 E4,-800,,23.317799,38.319077,BNP; Cohen 1995; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.,30.0,Inhabited area,,"['Acropolis', 'Fountain', 'Gymnasium', 'Gymnasium', 'Hippodrome', 'Sanctuary of Cabiri', 'Sanctuary of Dionysus', 'Sanctuary of Poseidon Hippodromios', 'Stadium', 'Stadium', 'Stoa', 'Stoa', 'Temple of Apollo Hismenios', 'Temple of Artemis Eukleia', 'Temple of Athena Onka', 'Temple of Hercules', 'Theatre (North)', 'Theatre (Protidean Gate)', 'Theatre-sanctuary (Sanctuary of Cabiri)', 'Walls', 'Walls']",21
100,Hanson2016_101,Thebae Phthiotides,Nea Anchialos,Achaea,Greece,3,55 D2,-400,-27.0,22.762344,39.27303,BNP; Cohen 1995; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.,40.0,Walls,,"['Acropolis', 'Stoa', 'Temple of Athena Polias', 'Theatre', 'Unidentified public building', 'Walls', 'Walls']",7
101,Hanson2016_102,Thera,Thera,Achaea,Greece,4 or 5,61 A5,-600,,25.474522,36.352514,BNP; DGRG; Hansen and Nielsen 2004; PECS; Sear 2006.,,,,"['Agora', 'Baths', 'Baths', 'Gymnasium', 'Stoa', 'Stoa', 'Temple of Apollo Carneus', 'Temple of Apollo Pythias', 'Temple of Athena Polias', 'Temple of Caesar', 'Temple of Demeter and Kore', 'Temple of Dionysus', 'Temple of Isis, Serapis, and Anubis', 'Temple of Zeus', 'Theatre', 'Walls', 'Walls']",17
102,Hanson2016_103,Thespiae,Thespiae,Achaea,Greece,3,55 E4,-600,,23.150051,38.302836,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.,53.0,Inhabited area,['Rights and privileges'],"['Agora', 'Temple of Apollo', 'Temple of Eros?', 'Temple of Hercules', 'Temple of the Muses', 'Theatre', 'Walls', 'Walls', 'Walls']",9
103,Hanson2016_104,Thisbe,Thisvi,Achaea,Greece,3,55 D4,-600,,22.967793,38.260887,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS.,49.0,Inhabited area,,"['Acropolis', 'Agora?', 'Temple of Hercules', 'Walls']",4
104,Hanson2016_105,Thoricus,Velatouri,Achaea,Greece,3,59 D4,-600,1.0,24.053491,37.737524,BNP; DGRG; PECS; Sear 2006.,,,,"['Acropolis', 'Harbour', 'Stoa', 'Stoa', 'Temple of Demeter and Persephone?', 'Temple of Dionysus', 'Temple of Hygeia', 'Theatre', 'Walls']",9
105,Hanson2016_106,Thyrium,Unknown,Achaea,Greece,3,54 C4,-600,,20.980902,38.854918,DGRG; Hansen and Nielsen 2004.,,,['Rights and privileges'],"['Agora?', 'Walls']",2
106,Hanson2016_107,Torybea,Torybeia,Achaea,Greece,4 or 5,54 D4,-600,,21.726328,38.355158,BNP; Hansen 2006; Hansen and Nielsen 2004.,31.0,Walls,,"['Agora?', 'Stoa', 'Stoa', 'Urban grid', 'Walls']",5
107,Hanson2016_108,Troezen,Troizina,Achaea,Greece,3,58 E3,-600,,23.362481,37.496574,BNP; DGRG; Hansen and Nielsen 2004; PECS; Sear 2006.,41.0,Walls,['Rights and privileges'],"['Acropolis', 'Agora', 'Baths', 'Gymnasium', 'Prytaneum', 'Sanctuary of Asclepius', 'Sanctuary of Hippolytos', 'Stadium', 'Stoa', 'Temple of Aphrodite Ascraea', 'Temple of Aphrodite Calascopia', 'Temple of Apollo Epibaterius', 'Temple of Apollo Thearius', 'Temple of Artemis Lykeia', 'Temple of Artemis Soteira', 'Temple of Athena Polias', 'Temple of Isis', 'Temple of Pan or Aphrodite Akraia', 'Temple of the Muses', 'Temple of Zeus Soter', 'Theatre', 'Walls']",22
108,Hanson2016_109,Zacynthus,Unknown,Achaea,Greece,4 or 5,54 inset,-800,,20.892091,37.787178000000004,BNP; DGRG; Hansen and Nielsen 2004.,,,['Rights and privileges'],"['Acropolis', 'Sanctuary', 'Stadium', 'Temple', 'Temple']",5
109,Hanson2016_110,Alexandria (Aegyptus),Alexandria,Aegyptus,Egypt,1,74 B2,-322,,29.903728000000005,31.195024,Beloch 1886; Bowman 2011; Cohen 2006; Humphrey 1986; Johnson 1936; Jones 1937; McEvedy 2011; PECS; Russell 1958; Sear 2006; Wilson 2011.,972.0,Urban grid,"['Metropolis capital', 'Provincial capital']","['Agora?', 'Amphitheatre', 'Baths', 'Baths', 'Bouleuterion?', 'Colonnaded streets', 'Dikasterion', 'Gymnasium', 'Harbour (East)', 'Harbour (West)', 'Hippodrome', 'Library', 'Library (Royal)', 'Lighthouse (Pharos)', 'Museum (Great Library)', 'Odeum', 'Sanctuary of Poseidon', 'Stadium (Heptastadium)', 'Temple (Timonium)', 'Temple of Alexander', 'Temple of Caesar or Augustus', 'Temple of Isis', 'Temple of Pan (Panium)', 'Temple of Poseidon', 'Temple of Saturn', 'Temple of Serapis', 'Temple of the Ptolemies', 'Theatre', 'Urban grid', 'Walls']",30
110,Hanson2016_111,Antaeopolis,Qaw el Kebir,Aegyptus,Egypt,3,77 F3,-323,,31.517443,26.899283,Bagnall 1993; Jones 1937.,,,['Metropolis (nome) capital'],,0
111,Hanson2016_112,Antinoopolis,Sheikh Abadah,Aegyptus,Egypt,3,77 D1,130,,30.875182000000002,27.811659999999996,Bagnall 1993; BNP; Boatwright 2000; Bowman 2011; DGRG; Humphrey 1986; Jones 1937; Nelis-Clément and Roddaz 2008; PECS; Russell 1958; Sear 2006; Wilson 2011.,138.0,Urban grid,"['Metropolis (nome) capital', 'Rights and privileges']","['Agora', 'Baths', 'Colonnaded streets', 'Gymnasium', 'Hippodrome', 'Stadium', 'Temple of Antinous?', 'Temple of Ramesses II', 'Tetrapylon', 'Theatre', 'Urban grid', 'Walls?']",12
112,Hanson2016_113,Aphroditopolis,El Gabalein,Aegyptus,Egypt,3,80 B3,-323,,32.473946000000005,25.369659,Bagnall 1993; BNP; Bowman 2011; DGRG; Jones 1937; PECS; Wilson 2011.,125.0,"Inhabited area, 100 or 150 ha.",['Metropolis (nome) capital'],['Temple of Hathor'],1
113,Hanson2016_114,Apollonopolis Magna,Kom Edfu,Aegyptus,Egypt,3,80 B4,-323,,32.873294,24.979536,Bagnall 1993; BNP; Jones 1937; PECS.,,,['Metropolis (nome) capital'],"['Fort?', 'Temple of Horos']",2
114,Hanson2016_115,Apollonopolis Parva,Kom Isfaht,Aegyptus,Egypt,3,80 B2,-323,,32.710142,25.854554,Bagnall 1993; Jones 1937; Sear 2006.,,,['Metropolis (nome) capital'],"['Temple of Harwer?', 'Temple of Heqet?', 'Theatre?']",3
115,Hanson2016_116,Arsinoe,Kom F?ris,Aegyptus,Egypt,4 or 5,75 D2,-323,,30.75,29.250001,Bagnall 1993; BNP; Bowman 2011; Cohen 2006; DGRG; Jones 1937; PECS; Quinn and Wilson 2013; Russell 1958; Sear 2006; Wilson 2011.,288.0,Inhabited area,['Metropolis (nome) capital'],"['Bouleuterion?', 'Capitolium?', 'Theatre']",3
116,Hanson2016_117,Athribis,Tell Atrib,Aegyptus,Egypt,3,74 E4,-323,,31.184479,30.47243,BNP; BNP; Bowman 2011; DGRG; Jones 1937; PECS; Wilson 2011.,190.0,Inhabited area,['Metropolis (nome) capital'],"['Baths', 'Pylon', 'Temple of Auletes', 'Temple of Horos', 'Temple of Physkon']",5
117,Hanson2016_118,Bubastis,Tell Basta,Aegyptus,Egypt,4 or 5,74 F3,-323,,31.507263000000002,30.576878999999998,BNP; BNP; Bowman 2011; DGRG; Jones 1937; Wilson 2011.,140.0,Inhabited area,['Metropolis (nome) capital'],['Temple of Bubastis / Artemis'],1
118,Hanson2016_119,Busiris,Abu Sir Bana,Aegyptus,Egypt,4 or 5,74 E3,-323,293.0,31.244444,30.911111,BNP; DGRG; Jones 1937.,,,['Metropolis (nome) capital'],"['Temple of Darius I', 'Temple of Isis']",2
119,Hanson2016_120,Coptos,Kouft,Aegyptus,Egypt,3,80 B1,-323,,32.815787,25.996402,Bagnall 1993; Jones 1937.,,,['Metropolis (nome) capital'],,0
120,Hanson2016_121,Cussae,El Qusiya,Aegyptus,Egypt,4 or 5,77 D2,-323,,30.817991999999997,27.438184000000003,Bagnall 1993.,,,['Metropolis (nome) capital'],,0
121,Hanson2016_122,Cynopolis,Al Quais?,Aegyptus,Egypt,4 or 5,75 D4,-323,,30.782897,28.479496,Bagnall 1993; BNP; Cohen 2006; DGRG; Jones 1937.,,,['Metropolis (nome) capital'],['Temple of Anubis?'],1
122,Hanson2016_123,Diospolis Inferior,Tell el Balamun,Aegyptus,Egypt,4 or 5,74 F2,-323,,31.566667,31.266666999999998,DGRG.,79.0,Inhabited area,['Metropolis (nome) capital'],['Temple'],1
123,Hanson2016_124,Diospolis Magna,Thebes,Aegyptus,Egypt,3,80 B2,-323,,32.635591999999995,25.685028,Bagnall 1993; BNP; DGRG; Jones 1937; PECS.,,,['Metropolis (nome) capital'],"['Temple of Amenophis III', 'Temple of Amenophis IV', 'Temple of Ammon', 'Temple of Ara and Haremhab', 'Temple of Hathor', 'Temple of Hatshepsut', 'Temple of Hatshepsut', 'Temple of Isis', 'Temple of Luxor', 'Temple of Mentuhopte', 'Temple of Merneptah', 'Temple of Mont', 'Temple of Mut', 'Temple of Nectanebos', 'Temple of Ptah', 'Temple of Ramesses II', 'Temple of Ramesses III', 'Temple of Ramesses IV', 'Temple of Sethos I', 'Temple of Thoth', 'Temple of Tuthmosis III', 'Temple of Tuthmosis IV']",22
124,Hanson2016_125,Diospolis Parva,Hiw,Aegyptus,Egypt,3,77 G4,-323,,32.312498,26.016881,Bagnall 1993; BNP.,,,['Metropolis (nome) capital'],,0
125,Hanson2016_126,Elephantine,Aswan,Aegyptus,Egypt,3,80 inset,-323,,32.933333000000005,24.083333,BNP; Bowman 2011; DGRG; PECS; Wilson 2011.,150.0,Inhabited area,['Metropolis (nome) capital'],"['Basilica', 'Fort', 'Temple', 'Temple of AleP; A; B; C; Dander', 'Temple of Amenophis III', 'Temple of Isis', 'Temple of Isis', 'Temple of Ramesses II', 'Temple of Satet', 'Temple of Tiberius', 'Temple of Trajan']",11
126,Hanson2016_127,Heliopolis (Aegyptus),El Matariya,Aegyptus,Egypt,3,74 E4,-323,,31.284785999999997,30.131757,BNP; DGRG; Russell 1958.,90.0,Inhabited area,['Metropolis (nome) capital'],,0
127,Hanson2016_128,Heracleopolis Magna,Ehnasya el Medina,Aegyptus,Egypt,3,75 D2,-323,,30.934549,29.08554,Bagnall 1993; BNP; Bowman 2011; DGRG; Jones 1937; Russell 1958; Wilson 2011.,150.0,"Inhabited area, 1,500 by 1,000 m",['Metropolis (nome) capital'],"['Temple', 'Temple of Herishef']",2
128,Hanson2016_129,Heracleopolis Parva,Tell Belim,Aegyptus,Egypt,4 or 5,74 G2,-323,,32.167572,30.982139,DGRG.,57.0,Inhabited area,['Metropolis (nome) capital'],['Temple'],1
129,Hanson2016_130,Hermonthis,Armant,Aegyptus,Egypt,3,80 B2,-323,,32.508054,25.55027,Bagnall 1993; BNP; DGRG; Jones 1937; PECS.,,,['Metropolis (nome) capital'],"['Baths', 'Fort', 'Temple of Buchis', 'Temple of Isis', 'Temple of Isis, Osiris, and Horus', 'Temple of Menthu']",6
130,Hanson2016_131,Hermopolis Magna,El Ashmunein,Aegyptus,Egypt,4 or 5,77 D1,-323,,30.803889,27.781389,Bagnall 1993; Bowman 2011; DGRG; PECS; Wilson 2011.,155.0,"Inhabited area, 150 or 160",['Metropolis (nome) capital'],"['Basilica', 'Temple', 'Temple', 'Temple', 'Temple', 'Temple of Alexander', 'Temple of Domitian', 'Temple of Nero']",8
131,Hanson2016_132,Hermopolis Parva,Unknown,Aegyptus,Egypt,3,74 E3,-323,,30.470783,31.033655,DGRG; Jones 1937.,,,['Metropolis (nome) capital'],,0
132,Hanson2016_133,Heroonpolis,Tell el Maskhuta,Aegyptus,Egypt,4 or 5,74 G3,-323,,32.099207,30.553047999999997,Bowman 2011; DGRG; Wilson 2011.,40.0,Inhabited area,['Metropolis (nome) capital'],['Temple'],1
133,Hanson2016_134,Hypselis,Shutb,Aegyptus,Egypt,4 or 5,77 E2,-323,,31.234696999999997,27.146592,Bagnall 1993.,,,['Metropolis (nome) capital'],,0
134,Hanson2016_135,Latopolis,Esna,Aegyptus,Egypt,3,80 B3,-323,,32.545454,25.273504,Bagnall 1993; BNP; DGRG; Jones 1937; PECS.,,,['Metropolis (nome) capital'],"['Temple of Khnum, Neith, and Hak', 'Unidentified public building']",2
135,Hanson2016_136,Leontopolis,Tell el Moqdam,Aegyptus,Egypt,4 or 5,74 E3,-323,,31.35,30.683333,BNP; BNP; DGRG; Jones 1937; PECS.,75.0,Inhabited area,['Metropolis (nome) capital'],,0
136,Hanson2016_137,Letopolis,Ausim,Aegyptus,Egypt,3,74 E4,-323,,31.133982,30.122346000000004,BNP; DGRG; PECS?.,,,['Metropolis (nome) capital'],,0
137,Hanson2016_138,Lycopolis,Siout,Aegyptus,Egypt,3,77 E2,-323,,31.183333,27.183333,Bagnall 1993; DGRG; Jones 1937.,,,['Metropolis (nome) capital?'],,0
138,Hanson2016_139,Memphis,Kom Rabia,Aegyptus,Egypt,2,75 E1,-323,,31.255060999999998,29.849490999999997,Bagnall 1993; Bowman 2011; Jones 1937; McEvedy 2011; PECS; Russell 1958; Sear 2006; Wilson 2011.,225.0,Unspecified,['Metropolis (nome) capital'],"['Baths', 'Temple', 'Temple of Apis', 'Temple of Merenptah', 'Temple of Ptah', 'Temple of Serapis', 'Theatre']",7
